tweets,id,len,date,source,likes,retweets 
b'The U.S. Senate votes on confirmation of Brett Kavanaugh to the Supreme Court https://t.co/ehKLLDebY6',1048660771599732737,101,2018-10-06 19:46:25,Twitter for  iPhone,24,13
b'The Senate will take a final vote on Kavanaugh an hour from now https://t.co/ehKLLDebY6',1048641968274923521,87,2018-10-06 18:31:42,Twitter for  iPhone,16,20
b'RT @FoxNews: Sen. @lisamurkowski makes remarks on the nomination of Judge Brett Kavanaugh to the Supreme Court. https://t.co/wUNn5lD372 htt\xe2\x80\xa6',1048358429931319302,140,2018-10-05 23:45:01,Twitter for  iPhone,0,150
b'RT @TwitterSupport: Keep your account secure by using a strong password and turning on login verification. #TwitterTips\xef\xbf\xbc\xf0\x9f\x91\x87 https://t.co/4BPl\xe2\x80\xa6',1048309379567706112,140,2018-10-05 20:30:07,Twitter for iPhone,0,114
b'RT @NBCNews: LIVE: @NBCNews Special Report: Sen. Collins expected to announce how she will vote on Judge Kavanaugh\xe2\x80\x99s nomination to the US S\xe2\x80\xa6',1048288913192878080,140,2018-10-05 19:08:47,TweetDeck,0,133
"b'RT @tmj4: Our Senate debate between @LeahVukmir and @tammybaldwin is set for Monday, 10/8 at 6:00 p.m. Use the hashtag #WISenDebate and we\xe2\x80\xa6'",1048286093668470784,139,2018-10-05 18:57:35,TweetDeck,0,3
"b'RT @USATODAY: Senate holds cloture vote on Supreme Court Nominee Kavanaugh. If it passes, it moves to full Senate vote Saturday. https://t.\xe2\x80\xa6'",1048221082988294144,140,2018-10-05 14:39:15,TweetDeck,0,38
b'LIVE: Senate to take critical vote on SCOTUS nominee Brett Kavanaugh at 10:30 a.m. ET https://t.co/UCRmDvMkzo',1048204798657548288,109,2018-10-05 13:34:33,Twitter for  iPhone,10,7
"b""RT @ABCPolitics: HAPPENING NOW: We're in in Rochester, Minnesota as Pres. Trump holds a campaign rally. https://t.co/nUcAnM4Ep9 https://t.c\xe2\x80\xa6""",1047993396793659392,140,2018-10-04 23:34:31,Twitter for  iPhone,0,18
b'RT @NBCNews: LIVE: Police have moved in to detain and remove protesters from large protest on Capitol Hill. https://t.co/oasrSHGzKM',1047936991004938240,131,2018-10-04 19:50:23,TweetDeck,0,356
b'RT @ABCNewsLive: HAPPENING NOW: The @ABCPolitics team has the top stories in politics https://t.co/8PgXfDdlr8',1047936938261565442,109,2018-10-04 19:50:10,TweetDeck,0,8
"b""RT @NBCNews: LIVE: Republican senators speak on findings of the FBI's report on Judge Kavanaugh. https://t.co/E3LDEZ6Kg2""",1047919650770698240,120,2018-10-04 18:41:28,Twitter for  iPhone,0,94
"b""RT @ABC: LIVE: Demonstrators march to the Supreme Court in protest of Brett Kavanaugh's nomination. https://t.co/QhiLrnx4yX https://t.co/Z0\xe2\x80\xa6""",1047884522249961474,140,2018-10-04 16:21:53,TweetDeck,0,430
b'RT @DavidBegnaud: Breaking details about who allegedly shot 7 South Carolina police officers; 1 died/also more on what happened https://t.c\xe2\x80\xa6',1047876154949033984,140,2018-10-04 15:48:38,TweetDeck,0,35
"b""RT @NickKristof: I'm going to do a Periscope Twitter video conversation about my Kavanaugh column today at 2:30 eastern time. Here's the co\xe2\x80\xa6""",1047873687930724352,140,2018-10-04 15:38:50,TweetDeck,0,21
b'RT @NBCNews: LIVE: US Justice Dept. announcing new charges against Russian intelligence officers. https://t.co/alYaQF3yjB',1047843065963134977,121,2018-10-04 13:37:09,Twitter for  iPhone,0,202
"b""RT @FoxNews: .@FLOTUS makes remarks at the ambassador's residence in Malawi. https://t.co/AAjVHls6xO""",1047837075570151424,100,2018-10-04 13:13:21,Twitter for  iPhone,0,289
b'RT @NBCNews: LIVE: Senate Majority Leader Mitch McConnell speaks on the Senate floor on the nomination of Judge Kavanaugh to the Supreme Co\xe2\x80\xa6',1047666069232635906,140,2018-10-04 01:53:50,Twitter for  iPhone,0,137
"b'RT @ABC: HAPPENING NOW: Authorities provide an update after five law enforcement officers shot in Florence, South Carolina. https://t.co/LK\xe2\x80\xa6'",1047638383919546368,140,2018-10-04 00:03:49,Twitter for  iPhone,0,85
b'RT @FoxBusiness: Senate Judiciary subcommittee holds a hearing on antitrust laws  https://t.co/uJMiO9REZ3',1047555817396948992,105,2018-10-03 18:35:44,TweetDeck,0,23
"b'RT @ABCNewsLive: HAPPENING NOW: Officials in Woodhaven, Tennessee update on manhunt for Kirby Wallace https://t.co/rPM1AViXp5'",1047518308692631553,125,2018-10-03 16:06:41,TweetDeck,0,3
"b'RT @Circa: Sen. Lindsey Graham speaks with Jeffrey Golberg, Editor in Chief at #TheAtlanticFest in D.C. https://t.co/agEHBZOLjc'",1047506442658492417,127,2018-10-03 15:19:32,TweetDeck,0,9
b'RT @FoxNews: .@SecPompeo delivers remarks at the @StateDept.  https://t.co/rp6SqHaIxK',1047502875075772418,85,2018-10-03 15:05:21,TweetDeck,0,205
b'RT @Circa: Senators speak on the senate floor on Supreme Court nominee #BrettKavanaugh. https://t.co/zoiph4ALgt',1047488252196913159,111,2018-10-03 14:07:15,TweetDeck,0,26
"b'RT @FoxNews: .@POTUS speaks at a rally in Southaven, Mississippi. https://t.co/9oJgFyVJRt https://t.co/BwzikvC5wa'",1047275253989347330,113,2018-10-03 00:00:52,Twitter for  iPhone,0,1096
b'RT @ABC: Watch live: Los Angeles police expected to announce an arrest after a series of burglaries of celebrities\xe2\x80\x99 homes. https://t.co/4Mj\xe2\x80\xa6',1047245782624157696,140,2018-10-02 22:03:46,Twitter for  iPhone,0,36
b'RT @NewsHour: WATCH on #Periscope: President Trump addresses the National Electrical Contractors Association (@necanet) Convention in Phila\xe2\x80\xa6',1047199095289470976,140,2018-10-02 18:58:14,Twitter for  iPhone,0,13
b'RT @ABC: HAPPENING NOW: Pres. Trump addresses press on South Lawn. https://t.co/D8RGfdfDBN',1047175402165346304,90,2018-10-02 17:24:06,TweetDeck,0,29
b'RT @FoxBusiness: Fed Chairman Jerome Powell speaks on inflation and employment outlook at the 60th Annual National Association for Business\xe2\x80\xa6',1047165923898081280,140,2018-10-02 16:46:26,Twitter for  iPhone,0,16
"b""RT @Circa: House Democratic Leader Nancy Pelosi is interviewed by CNN's Dana Bash at #TheAtlanticFest https://t.co/6IwLcM7Zm2""",1047161400639062016,125,2018-10-02 16:28:27,TweetDeck,0,8
b'RT @NBCNews: LIVE: Race for the House: Join @SteveKornacki as he breaks down the latest data and analysis with 5 weeks to go until midterms\xe2\x80\xa6',1047157020984594432,140,2018-10-02 16:11:03,TweetDeck,0,77
b'RT @FoxNews: .@senatemajldr speaks on Senate floor https://t.co/ftGAZsTWi6',1047127782017392640,74,2018-10-02 14:14:52,Twitter for  iPhone,0,271
"b'RT @FoxBusiness: The Senate Banking Committee holds a hearing on \xe2\x80\x9cimplementation of the Economic Growth, Regulatory Relief, and Consumer Pr\xe2\x80\xa6'",1047124501518082048,140,2018-10-02 14:01:50,Twitter for  iPhone,0,22
"b""RT @newsemmys: \xe2\x9a\xa1\xef\xb8\x8f Highlights from tonight's #NewsEmmys! https://t.co/CasQyzJP3H""",1046959487414939648,79,2018-10-02 03:06:08,Twitter for  iPhone,0,14
b'RT @newsemmys: LIVE NOW! The 39th Annual #NewsEmmys https://t.co/kaySXXdTaA',1046906520464764928,75,2018-10-01 23:35:39,Twitter for iPad,0,77
b'RT @ABCPolitics: Watch live: Sen. Flake speaks at Saint Anselm College in New Hampshire amid Kavanaugh confirmation battle. https://t.co/bo\xe2\x80\xa6',1046882452969594881,140,2018-10-01 22:00:01,Twitter for  iPhone,0,11
b'Watch Now!\n\nBloomberg Technology is streaming LIVE on Twitter. \xe2\xac\x87\xef\xb8\x8f https://t.co/omjoxbnlkr',1046867348832043008,89,2018-10-01 21:00:00,TweetDeck,6,4
"b""Starting Now!\n\n@markets is LIVE on Twitter with What'd You Miss. Tap below to watch. \xe2\xa4\xb5\xef\xb8\x8f\nhttps://t.co/JApQ7W3Dpk""",1046852250054750209,111,2018-10-01 20:00:00,TweetDeck,4,2
b'Watch Now!\n\n@cheddar is streaming LIVE on Twitter. Tap here to watch now. \xe2\xac\x87\xef\xb8\x8f https://t.co/SV9WbaB5SY',1046837149138481152,100,2018-10-01 19:00:00,TweetDeck,5,4
b'RT @HuffPost: President Trump announces the United States\xe2\x80\x93Mexico\xe2\x80\x93Canada Agreement in the White House Rose Garden. https://t.co/KEoRKzJmnd',1046782119979216896,137,2018-10-01 15:21:20,TweetDeck,0,20
b'RT @USATODAY: President Trump holds first press conference since announcing a new trade deal with Mexico and Canada. https://t.co/LY9YSKSudf',1046780398032867328,140,2018-10-01 15:14:29,TweetDeck,0,82
b'Starting now!\n\n#AM2DM is LIVE on Twitter. Watch here now. \xf0\x9f\x91\x87https://t.co/Wn5vs2dkln',1046761661976236032,82,2018-10-01 14:00:02,TweetDeck,4,3
b'RT @ABC: HAPPENING NOW: Las Vegas remembers the victims of the horrific mass shooting that claimed 58 lives and injured hundreds more one y\xe2\x80\xa6',1046755963695517702,140,2018-10-01 13:37:24,Twitter for  iPhone,0,285
b'Happening Now!\n\n#DayBreak is streaming LIVE on Twitter. Tap below to watch now. \xe2\xa4\xb5\xef\xb8\x8f https://t.co/RsH6PR5JzE',1046716355544678402,106,2018-10-01 11:00:00,TweetDeck,8,3
b'Watch Now!\n\n@technology is LIVE on Twitter with Bloomberg Technology. Tap here to watch now. \xe2\xac\x87\xef\xb8\x8f https://t.co/omjoxb5JVR',1045780188703780865,119,2018-09-28 21:00:01,TweetDeck,6,5
"b""Watch Now!\n\n@markets is LIVE on Twitter with What'd You Miss. Tap here to watch now. \xe2\xa4\xb5\xef\xb8\x8f\nhttps://t.co/JApQ7W3Dpk""",1045765085455499264,111,2018-09-28 20:00:00,TweetDeck,6,5
b'Happening Now!\n\n@cheddar is streaming LIVE on Twitter. Watch here now. \xe2\xac\x87\xef\xb8\x8f https://t.co/SV9WbaB5SY',1045749992386834432,97,2018-09-28 19:00:01,TweetDeck,7,5
b'RT @ABC: LIVE NOW: Protester who confronted Sen. Jeff Flake in an elevator earlier today speaks to @ABCNewsLive. https://t.co/CSn7wBPLam',1045743456860205057,136,2018-09-28 18:34:03,TweetDeck,0,94
"b'RT @FoxNews: Senator Kamala Harris, Senator Richard Blumenthal, and Senator Mazie Hirono hold a news conference after walking out of the Se\xe2\x80\xa6'",1045677888450818050,140,2018-09-28 14:13:31,TweetDeck,0,382
b'LIVE: Senate Judiciary Committee set to vote on Brett Kavanaugh https://t.co/UK57etRyco',1045666605101912064,87,2018-09-28 13:28:40,Twitter for  iPhone,8,5
b'Watch Now!\n\n@technology is LIVE on Twitter with Bloomberg Technology. \xe2\xac\x87\xef\xb8\x8f https://t.co/omjoxbnlkr',1045420319052320770,96,2018-09-27 21:10:01,TweetDeck,9,3
"b""Starting Now!\n\n@markets is streaming LIVE on Twitter with What'd You Miss. Tap below to watch now. \xe2\xa4\xb5\xef\xb8\x8f https://t.co/JApQ7W3Dpk""",1045402706901254145,125,2018-09-27 20:00:02,TweetDeck,2,2
b'Supreme Court nominee Brett Kavanaugh responds to sexual assault allegations before Senate commitee\xe2\x80\xa6 https://t.co/8EhsjhDbGL',1045394333124493318,124,2018-09-27 19:26:46,TweetDeck,7,7
b'Watch Now!\n\n#CheddarLIVE is streaming LIVE on Twitter. Tap here to watch now. \xe2\xac\x87\xef\xb8\x8f https://t.co/SV9WbaB5SY',1045387602746986497,104,2018-09-27 19:00:01,TweetDeck,5,4
b'RT @nytimes: Live at the #nytnewrules summit:\n\nJournalists @emilybazelon @BretStephensNYT @mega2e @emilysteel @carolynryan are discussing t\xe2\x80\xa6',1045379383547105282,140,2018-09-27 18:27:21,Twitter for iPhone,0,21
"b'Congrats on the nomination, @AM2DM!! \xf0\x9f\x8e\x89\xf0\x9f\x8e\x89 https://t.co/GkbZn080e9'",1045379326793912326,63,2018-09-27 18:27:08,TweetDeck,5,4
"b'\xe2\x9a\xa1\xef\xb8\x8f \xe2\x80\x9cKavanaugh-Ford, an historic hearing    \xe2\x80\x9d by @Reuters\n\nhttps://t.co/cOd2WKqmwd'",1045314114707443713,81,2018-09-27 14:08:00,TweetDeck,6,1
b'RT @Reuters: Supreme Court nominee Kavanaugh and his accuser testify on Capitol Hill https://t.co/rl16JuxPGj',1045313823836704769,108,2018-09-27 14:06:51,TweetDeck,0,234
b'RT @business: LIVE: Christine Blasey Ford to give sworn testimony on Brett Kavanaugh before the Senate Judiciary Committee \xe2\xac\x87\xef\xb8\x8f https://t.co/\xe2\x80\xa6',1045313548455432192,140,2018-09-27 14:05:45,TweetDeck,0,26
"b""Don't miss it!\n\n#AM2DM is streaming LIVE on Twitter.\xf0\x9f\x91\x87 https://t.co/Wn5vs1VIWN""",1045312102225784834,77,2018-09-27 14:00:00,TweetDeck,4,2
b'LIVE: SCOTUS nominee Brett Kavanaugh and Christine Blasey Ford set to testify #KavanaughHearings https://t.co/nsOge4tZSB',1045306015187701763,120,2018-09-27 13:35:49,Twitter for  iPhone,6,2
b'Watch Now!\n\n@BloombergTV is LIVE on Twitter with #DayBreak. \xf0\x9f\x91\x87https://t.co/RsH6PR5JzE',1045266807378956289,84,2018-09-27 11:00:01,TweetDeck,3,1
b'Watch Now!\n\n@technology is LIVE on Twitter with Bloomberg Technology. \xf0\x9f\x91\x87https://t.co/omjoxbnlkr',1045056682819235851,94,2018-09-26 21:05:04,TweetDeck,2,1
b'RT @NBCNews: LIVE: NBC News Special Report: President Trump holds news conference. https://t.co/ax824MwNev',1045055211977560070,106,2018-09-26 20:59:13,TweetDeck,0,240
"b""Starting Now!\n\n@markets is LIVE on Twitter with What'd You Miss. Tap here to watch now. \xe2\xa4\xb5\xef\xb8\x8f\nhttps://t.co/JApQ7VM2xM""",1045040685022420993,114,2018-09-26 20:01:29,TweetDeck,4,1
b'RT @ABCNewsLive: HAPPENING NOW: The ABC Politics team has the top stories in politics https://t.co/fsZFIzwTyL',1045034166411251713,109,2018-09-26 19:35:35,TweetDeck,0,4
b'RT @FoxNews: President Trump holds a bilateral meeting with British Prime Minister Theresa May. https://t.co/S9ueWhXD8B',1045032910443728897,119,2018-09-26 19:30:36,TweetDeck,0,222
b'Watch Now!\n\n@cheddar is streaming LIVE on Twitter. \xe2\xac\x87\xef\xb8\x8f https://t.co/SV9WbaSHhy',1045025225761595394,77,2018-09-26 19:00:04,TweetDeck,4,1
"b""RT @CNBC: WATCH: Fed Chair Jerome Powell holds a press conference following the Fed's decision to hike interest rates. https://t.co/tPacVmc\xe2\x80\xa6""",1045021504327561216,140,2018-09-26 18:45:16,TweetDeck,0,28
"b""RT @NBCNews: LIVE: Senate Judiciary Cmte. member Sen. Flake speaks on the Senate floor about Thursday's Kavanaugh confirmation hearing. \n h\xe2\x80\xa6""",1045000391560241152,140,2018-09-26 17:21:23,Twitter for  iPhone,0,114
b'RT @FoxNews: .@POTUS chairs a @UN Security Council meeting.  https://t.co/nh1oxFucTW',1044955118960087040,84,2018-09-26 14:21:29,TweetDeck,0,186
b'Happening Now!\n\nStart your morning with #AM2DM LIVE on Twitter. Tap below to watch now and join the conversation. \xf0\x9f\x91\x87https://t.co/MjgBh6PHMT',1044949712598700033,138,2018-09-26 14:00:00,TweetDeck,4,1
b'Happening Now!\n\n#DayBreak is streaming LIVE on Twitter. Tap below to watch now. \xe2\xa4\xb5\xef\xb8\x8f https://t.co/RsH6PR5JzE',1044904424257118209,106,2018-09-26 11:00:02,TweetDeck,6,1
b'Watch Now!\n\n@technology is LIVE on Twitter with Bloomberg Technology. Watch here now. \xe2\xa4\xb5\xef\xb8\x8f https://t.co/omjoxbnlkr',1044693026986217474,112,2018-09-25 21:00:01,TweetDeck,8,5
b'RT @ABC: HAPPENING NOW: Mother of missing 6-year-old in North Carolina gives emotional statement. https://t.co/8FBhPkxSzC https://t.co/MxDz\xe2\x80\xa6',1044680885159817217,140,2018-09-25 20:11:46,TweetDeck,0,97
"b""Starting Now!\n\n@markets is LIVE on Twitter with What'd You Miss. \xe2\xac\x87\xef\xb8\x8f\nhttps://t.co/JApQ7VM2xM""",1044677922752253952,91,2018-09-25 20:00:00,TweetDeck,6,5
b'RT @ABC: @sunny LIVE NOW: Bill Cosby spokesperson speaks following sentencing. https://t.co/Ii3ZKbky6a https://t.co/0AE5CGB2Qd',1044665116220948480,126,2018-09-25 19:09:07,TweetDeck,0,24
b'Happening Now!\n\n#CheddarLIVE is streaming LIVE on Twitter. Tap here to watch now. \xe2\xa4\xb5\xef\xb8\x8f https://t.co/SV9WbaSHhy',1044662831927431169,108,2018-09-25 19:00:02,TweetDeck,5,5
b'RT @NBCNews: BREAKING: NBC News Special Report: Bill Cosby sentenced to 3-10 years in prison. https://t.co/NebFsxst7J https://t.co/qMWBzlfZ\xe2\x80\xa6',1044651105194573826,140,2018-09-25 18:13:26,Twitter for  iPhone,0,319
b'RT @NBCNews: LIVE: Anita Hill led to the \xe2\x80\x98Year of the Woman\xe2\x80\x99 in 1992.\n\nWhat could Christine Blasey Ford\xe2\x80\x99s testimony do in a year where ther\xe2\x80\xa6',1044617869168906240,140,2018-09-25 16:01:22,TweetDeck,0,77
b'President Trump takes the stage at the UNGA General Debate https://t.co/lEy5j96TcB',1044597943674777600,82,2018-09-25 14:42:12,TweetDeck,12,6
b'#AM2DM is streaming LIVE!\n\nTap here to watch and join the conversation.\xf0\x9f\x91\x87 https://t.co/Wn5vs2dkln',1044587333486616576,96,2018-09-25 14:00:02,TweetDeck,4,2
b'Watch Now!\n\n@BloombergTV is LIVE on Twitter with #DayBreak. Tap here to watch now. \xe2\xa4\xb5\xef\xb8\x8f https://t.co/RsH6PQO8I6',1044542029722783744,109,2018-09-25 11:00:01,TweetDeck,6,3
"b""RT @FoxNews: \xe2\x9a\xa1\xef\xb8\x8f 'I'm not going to let false accusations drive me out of this process,' Brett Kavanaugh told @marthamaccallum in an exclusiv\xe2\x80\xa6""",1044423015780503553,140,2018-09-25 03:07:06,Twitter for  iPhone,0,939
b'RT @FoxNews: .@POTUS participates in a bilateral meeting with French President @EmmanuelMacron. https://t.co/0iZ42tE9He',1044356434589364226,119,2018-09-24 22:42:31,Twitter for  iPhone,0,254
b'Happening Now!\n\n@cheddar is LIVE on Twitter with #CheddarLIVE. Tap here to watch now. \xe2\xa4\xb5\xef\xb8\x8f https://t.co/SV9WbaSHhy',1044300451687133185,112,2018-09-24 19:00:04,TweetDeck,4,0
b'RT @DavidBegnaud: Live Q&amp;A with @DavidBegnaud &amp; @Niketa one year after Hurricane Maria. Tweet your questions using#CBSPuertoRico https://t.\xe2\x80\xa6',1044296105046024192,148,2018-09-24 18:42:48,Twitter for  iPhone,0,47
b'RT @GMA: LIVE NOW: Global pop sensation @BTS_twt speaks during the 73rd session of the @UN General Assembly to launch a new youth initiativ\xe2\x80\xa6',1044263885501607936,140,2018-09-24 16:34:46,TweetDeck,0,6156
b'Starting now!\n\n#AM2DM is LIVE on Twitter. Tap here to watch now. \xf0\x9f\x91\x87https://t.co/Wn5vs2dkln',1044224946778648578,89,2018-09-24 14:00:02,TweetDeck,8,2
b'Happening Now!\n\n#DayBreak is streaming LIVE on Twitter. Tap below to watch now. \xe2\xa4\xb5\xef\xb8\x8f  https://t.co/RsH6PQO8I6',1044179644340215808,107,2018-09-24 11:00:01,TweetDeck,5,3
b'RT @CBSNews: NOW: David Begnaud answers your questions about the Puerto Rico documentary. Engage with us using #cbspuertorico https://t.co/\xe2\x80\xa6',1044029098757107712,140,2018-09-24 01:01:48,Twitter for iPhone,0,120
b'RT @ABC: HAPPENING NOW: Former Pres. Barack Obama hits the campaign trail in Pennsylvania. https://t.co/ugPHTC3Zgq https://t.co/XXXwvsAqG1',1043246349725130755,138,2018-09-21 21:11:27,Twitter for  iPhone,0,804
b'Bloomberg Technology is LIVE on Twitter @technology! \n\nTap here to watch now.\xf0\x9f\x91\x87https://t.co/omjoxbnlkr',1043243469697892353,101,2018-09-21 21:00:00,TweetDeck,3,4
"b""Watch Now!\n\n@markets is LIVE on Twitter with What'd You Miss. \xe2\xac\x87\xef\xb8\x8f\nhttps://t.co/JApQ7W3Dpk""",1043228373697187840,88,2018-09-21 20:00:01,TweetDeck,4,3
b'Happening Now!\n\n#CheddarLIVE is streaming LIVE on Twitter. Tap below to watch now. \xe2\xa4\xb5\xef\xb8\x8f https://t.co/SV9WbaB5SY',1043213270209810432,109,2018-09-21 19:00:00,TweetDeck,2,2
b'RT @News3LV: President Trump is expected to sign a new bill funding the VA while in Southern Nevada https://t.co/7B7BoteioB',1043201100676059136,123,2018-09-21 18:11:38,TweetDeck,0,2
